1617276420,0.067497,0.06566,0.06615800000000001,0.067496,7767,48075265.73,3200870.7860000003
1617276480,0.068239,0.066527,0.067439,0.067893,12709,53625686.87,3619234.9869999997
1617276540,0.068536,0.067346,0.06786,0.067744,7354,54376061.53,3694925.454
1617276600,0.067744,0.066824,0.067723,0.067173,2535,19281075.92,1294613.508
1617276660,0.0687,0.067069,0.067173,0.06841699999999999,5231,27110302.05,1848253.46
1617276720,0.0695,0.067892,0.06839400000000001,0.069104,11777,52152533.09,3591141.9269999997
1617276780,0.069745,0.068738,0.069168,0.069231,5263,42670125.63,2954880.078
1617276840,0.069368,0.068,0.06923,0.069062,3428,30870062.46,2120833.648
1617276900,0.070113,0.06886,0.069062,0.069591,7523,47571147.71,3316588.062
1617276960,0.070398,0.06900099999999999,0.069579,0.069812,7853,48013119.44,3350945.1180000002
1617277020,0.070621,0.069172,0.069812,0.07031699999999999,5775,51363077.81,3594845.99
1617277080,0.07091599999999999,0.069476,0.07032000000000001,0.070406,8591,46321899.89,3262512.857
1617277140,0.070491,0.068,0.07049,0.06832,5814,46458562.03,3217965.335
1617277200,0.069913,0.068332,0.068353,0.069754,3766,30270177.21,2095232.1809999999
1617277260,0.069936,0.068909,0.069787,0.069551,2880,24194822.02,1680858.618
1617277320,0.069844,0.068767,0.069479,0.068967,1870,11457120.52,792993.0694
1617277380,0.069471,0.068659,0.06899,0.06907200000000001,2167,22525080.93,1555268.8090000001
1617277440,0.069086,0.068314,0.069086,0.068612,2212,15270938.85,1048529.194
1617277500,0.069223,0.067932,0.068627,0.068175,2988,25153395.3,1722767.843
1617277560,0.068188,0.067432,0.068114,0.06746100000000001,3084,18092416.25,1225056.1770000001
1617277620,0.068288,0.067203,0.06745599999999999,0.067979,2732,20852670.25,1414438.9109999998
1617277680,0.068813,0.067614,0.067978,0.068401,3045,25064502.29,1707463.7969999998
1617277740,0.068721,0.06798,0.06828300000000001,0.068475,2122,15982152.01,1093722.466
1617277800,0.068591,0.068011,0.068462,0.068023,1130,10855460.65,741489.6039
1617277860,0.0681,0.067312,0.0681,0.067495,1584,12173940.28,824178.5639
1617277920,0.067593,0.066676,0.067531,0.066736,3087,17246797.59,1156771.14
1617277980,0.06751599999999999,0.066634,0.066746,0.06729600000000001,1761,13900441.71,931960.9507
1617278040,0.06745599999999999,0.066497,0.067316,0.06674,2097,16278426.21,1090075.503
1617278100,0.06688,0.065511,0.066774,0.06592,3877,26801404.84,1771584.533
1617278160,0.06652000000000001,0.065741,0.065947,0.06640800000000001,2493,25422905.59,1683090.197
1617278220,0.066735,0.06586900000000001,0.06638,0.066358,1754,13639858.09,904380.1931
1617278400,0.067333,0.066065,0.066938,0.06625700000000001,2439,24475578.83,1632748.5359999998
1617278460,0.066345,0.065,0.066256,0.06547,2449,20172188.26,1323919.755
1617278520,0.06607,0.06526799999999999,0.0655,0.065447,1876,16024523.58,1053942.31
1617278580,0.06626699999999999,0.065364,0.065446,0.066054,1397,12223145.43,805727.068
1617278700,0.0667,0.065791,0.065871,0.066308,1175,12492004.11,827882.9544
1617278820,0.06675199999999999,0.065953,0.066709,0.066186,1195,11246088.39,744981.3496
1617279000,0.065752,0.065134,0.065411,0.065626,1177,10036018.81,657786.1127
1617279120,0.06566699999999999,0.064,0.065526,0.064126,4893,41412552.32,2675191.869
1617279180,0.06435199999999999,0.063596,0.064124,0.063821,3010,24597653.68,1573189.2119999998
1617279240,0.0645,0.063658,0.063843,0.06386,2960,22581782.93,1448638.1619999998
1617279300,0.064973,0.0635,0.063861,0.063595,2841,19804414.58,1267441.2759999998
1617279360,0.06400299999999999,0.06335,0.06361900000000001,0.063703,2441,18256365.78,1159777.404
1617279420,0.063888,0.063033,0.063703,0.063859,2636,21744884.08,1379899.31
1617279480,0.06440599999999999,0.06384,0.063859,0.06415499999999999,2136,14801131.6,949884.7639
1617279540,0.064153,0.063273,0.064153,0.063794,2170,17338419.92,1102719.953
1617279600,0.06412000000000001,0.063408,0.063797,0.064067,1802,23091398.91,1471978.049
1617279660,0.06418099999999999,0.063726,0.064067,0.064046,1178,12099950.09,774611.9298
1617279720,0.06435700000000001,0.063637,0.06405599999999999,0.063946,1681,16824364.84,1077764.6609999998
1617279780,0.06443099999999999,0.063774,0.063939,0.064238,1669,16677152.5,1069997.811
1617280080,0.064346,0.0638,0.064076,0.06407,1361,12839128.31,822205.7790000001
1617280740,0.063336,0.062596,0.063209,0.06274199999999999,1759,14668192.43,924203.9702
1617280800,0.063291,0.062623,0.062713,0.062655,1680,16014080.26,1006949.832
